11.207937	-1.757097	94.112457
15.936285	-5.447001	88.526649
15.936285	-5.447001	88.526649
16.987028	-9.312615	81.078903
20.314384	-14.408197	70.415077
21.365129	-20.382326	63.305862
21.365129	-20.382326	63.305862
24.692483	-21.963714	56.365917
25.743228	-25.477907	51.287906
27.494468	-25.829326	44.855758
27.669591	-28.816392	41.301151
31.697444	-33.560554	35.376804
32.923313	-34.087684	26.405654
32.923313	-34.087684	26.405654
37.651660	-38.480426	13.033560
43.080505	-43.224590	0.338534
47.108356	-45.860233	-11.002356
52.186954	-48.847297	-23.358848
52.186954	-48.847297	-23.358848
55.514308	-51.482944	-34.022670
59.191913	-52.010074	-46.717697
66.371994	-54.294300	-62.120994
72.151092	-56.227108	-79.555496
79.331176	-54.997138	-100.036804
79.331176	-54.997138	-100.036804
85.810760	-54.118591	-116.794242
92.990844	-51.482944	-134.567276
101.922172	-49.901557	-153.355911
110.328125	-43.927429	-173.667953
118.558952	-37.777587	-190.763931
118.558952	-37.777587	-190.763931
124.513168	-31.100618	-203.966751
129.766891	-22.666551	-219.539321
136.946975	-15.462455	-232.911407
144.477310	-3.338485	-250.684448
144.477310	-3.338485	-250.684448
152.007629	13.002519	-264.395080
156.560867	23.193681	-274.551086
161.289215	33.911972	-280.136901
162.164825	40.061813	-285.722717
164.091186	48.671588	-288.938781
164.091186	48.671588	-288.938781
165.667312	55.875686	-292.831939
167.768798	65.012596	-295.540191
169.695159	77.487983	-296.725067
172.146896	94.707534	-298.079223
172.146896	94.707534	-298.079223
170.570785	110.345695	-296.894348
169.695159	124.578186	-293.001190
169.169784	135.647888	-289.785125
167.593673	144.609085	-285.214904
164.966812	156.381637	-276.582305
164.966812	156.381637	-276.582305
161.989700	168.857025	-266.934082
156.385742	182.210968	-252.715652
150.431518	190.645034	-237.481613
145.703170	200.309066	-221.401260
139.748962	206.634613	-204.474548
139.748962	206.634613	-204.474548
129.591766	214.365844	-183.485443
123.112174	216.298645	-168.082138
117.157958	218.758590	-149.462768
111.203742	220.867111	-133.890213
111.203742	220.867111	-133.890213
104.899276	220.515686	-119.671775
97.193824	218.055755	-103.760681
88.612747	215.068679	-80.232566
81.958030	211.905914	-63.305862
77.755058	209.797393	-52.811309
77.755058	209.797393	-52.811309
73.902328	204.877517	-41.301151
70.399848	204.877517	-34.869003
65.846626	200.309066	-25.051517
62.519268	195.916320	-17.095968
59.717285	193.807815	-8.971152
59.717285	193.807815	-8.971152
53.062572	186.779418	4.231675
47.808853	179.048187	20.142774
42.029762	173.249771	30.129528
39.052654	166.397094	39.100681
39.052654	166.397094	39.100681
35.900421	161.477218	47.225498
32.923313	155.327377	54.503978
29.771080	149.353256	63.982933
25.743228	141.797729	70.922882
22.766120	134.593643	79.216964
22.766120	134.593643	79.216964
21.890501	130.200897	84.802772
19.088516	122.821090	91.911987
17.162153	116.319824	97.497802
15.235789	109.818565	103.422142
15.235789	109.818565	103.422142
12.258681	105.777244	107.315284
12.258681	102.263053	112.054763
11.383061	97.870307	114.932304
10.507441	93.477561	118.825447
9.456697	90.666206	121.872253
9.456697	90.666206	121.872253
7.880580	84.516372	125.765388
7.880580	84.516372	125.765388
6.654712	80.123626	130.674133
5.253720	77.663688	131.689743
4.728348	75.379463	132.874603
4.728348	75.379463	132.874603
5.078596	74.676628	133.213134
4.903472	70.986724	135.075073
3.152232	68.878204	137.444808
2.801984	66.418273	139.476013
2.801984	66.418273	139.476013
1.751240	62.552658	140.491622
2.451736	59.741302	144.215499
2.451736	59.741302	144.554031
1.050744	57.632785	144.215499
0.875620	55.699977	145.738891
0.875620	55.699977	145.738891
0.525372	55.699977	147.770095
0.700496	53.415752	149.293502
0.175124	51.131526	149.462768
-0.350248	49.198719	152.340316
-0.350248	49.198719	152.340316
-1.576116	48.320171	152.509582
0.000000	45.684524	153.694442
0.350248	46.035942	154.032989
-0.350248	44.981685	155.048583
-0.175124	45.157394	154.202255
-0.175124	45.157394	154.202255
-0.350248	44.630268	153.355911
-0.700496	44.278846	153.694442
-1.225868	41.643199	154.202255
-0.350248	41.116073	152.678848
-0.875620	41.291782	153.863708
-0.875620	41.291782	153.863708
-1.225868	40.237522	152.848114
-0.875620	38.831844	151.493972
0.000000	38.304718	151.324707
-1.400992	37.601879	149.970581
-1.400992	37.601879	149.970581
0.525372	37.074748	149.462768
0.875620	36.020488	149.124237
-0.875620	35.669071	147.431564
-0.350248	33.033424	145.908172
1.400992	31.979167	143.538421
1.400992	31.979167	143.538421
1.050744	29.870651	142.184295
1.751240	30.573490	142.522827
1.926364	27.586423	136.598480
1.400992	26.356456	135.413604
1.400992	26.356456	135.413604
2.276612	23.369390	130.843399
3.852728	20.382326	128.304397
3.502480	17.922389	123.564918
5.603968	14.759616	121.872253
7.355208	11.245422	115.778640
7.355208	11.245422	115.778640
8.931324	8.609776	109.515754
11.558185	4.919872	105.622619
11.558185	2.459936	101.898742
13.134301	-0.175710	95.635864
14.885540	-4.392743	88.865180
14.885540	-4.392743	88.865180
16.811904	-11.245422	80.571098
19.613887	-13.705358	72.784812
23.291492	-17.043842	65.506332
23.816864	-18.273809	62.290260
23.816864	-18.273809	62.290260
23.816864	-21.788003	54.842514
27.144220	-23.017971	50.610836
27.144220	-27.586423	45.871360
29.070585	-28.816392	38.931411
33.273559	-35.493362	26.744188
33.273559	-35.493362	26.744188
38.352157	-38.480426	12.695027
42.555133	-42.697460	2.877539
45.882488	-44.981685	-10.494555
50.260589	-47.617332	-19.465705
52.887451	-49.198719	-32.837799
52.887451	-49.198719	-32.837799
59.717285	-52.185783	-44.855758
64.971008	-52.888622	-61.443927
72.501335	-54.821430	-79.555496
79.681419	-54.294300	-98.344131
79.681419	-54.294300	-98.344131
85.285392	-53.240043	-115.947906
93.516220	-50.604396	-134.736541
102.622665	-49.198719	-152.340316
109.102256	-43.751716	-169.436279
116.982833	-37.250457	-186.193710
122.937049	-32.330585	-200.073608
122.937049	-32.330585	-200.073608
130.467376	-24.775068	-214.461303
137.472351	-14.583907	-232.403610
142.901184	-2.459936	-249.499572
142.901184	-2.459936	-249.499572
148.154907	9.488325	-259.317077
152.883255	19.503778	-268.626739
155.685241	24.072229	-272.012084
158.312103	33.033424	-279.629119
160.938964	41.291782	-283.860778
163.215576	52.361492	-288.092468
163.215576	52.361492	-288.092468
165.842437	62.376945	-292.662658
168.644409	79.245079	-296.048004
171.621520	94.883239	-297.232879
170.745910	108.764312	-295.709472
170.745910	108.764312	-295.709472
170.220535	121.591117	-293.170471
167.243423	131.957992	-289.615875
167.068298	144.784805	-283.014434
163.916061	153.570281	-276.582305
160.413589	170.438415	-263.718017
160.413589	170.438415	-263.718017
154.634490	180.453872	-252.377120
150.256393	191.172164	-236.635284
144.477310	198.376266	-220.893447
135.896224	205.580352	-202.104812
130.117141	211.730194	-186.024444
130.117141	211.730194	-186.024444
124.162918	215.244400	-169.436279
117.858451	218.407165	-151.832504
111.028617	218.231460	-136.090682
105.599777	219.461425	-119.333244
105.599777	219.461425	-119.333244
95.792831	216.650070	-98.005599
89.488365	214.892974	-84.464241
83.534149	213.487304	-70.922882
80.732162	211.378784	-58.735652
75.128196	208.918838	-50.949371
75.128196	208.918838	-50.949371
72.326217	204.701812	-42.147487
69.173980	202.241882	-33.684135
65.496376	199.254806	-23.697381
59.892410	192.226425	-9.140419
59.892410	192.226425	-9.140419
53.412822	185.022323	6.601414
48.334224	180.278167	18.280838
43.080505	172.898361	27.082721
41.329265	168.329895	33.853401
37.476535	163.410034	41.301151
37.476535	163.410034	41.301151
33.798931	156.557357	53.319110
29.070585	149.353256	60.597591
26.268600	143.027709	69.060943
24.517360	135.296478	78.539894
22.941244	129.498062	85.141311
22.941244	129.498062	85.141311
19.789012	122.469665	90.219314
17.512399	117.374084	97.159263
14.535293	111.575668	102.406539
13.134301	107.007209	106.807487
13.134301	107.007209	106.807487
13.134301	103.844436	110.531356
10.857688	99.100273	113.747436
10.332317	94.004692	116.963508
7.880580	88.030563	122.380050
6.829836	86.273468	124.749786
6.829836	86.273468	124.749786
7.004960	83.989242	124.919059
7.180084	81.353591	127.458061
4.378100	77.839401	129.150726
6.479588	76.785140	133.213134
4.553224	74.852333	132.028274
4.553224	74.852333	132.028274
5.603968	70.986724	134.059478
3.852728	68.175369	136.767745
2.626860	66.945396	139.306747
2.451736	63.255496	140.491622
2.451736	63.255496	140.491622
2.276612	60.268428	141.676483
1.751240	60.444141	141.168685
1.926364	58.511333	144.723297
0.000000	57.281364	145.908172
0.175124	53.591461	147.093032
0.175124	53.591461	147.093032
0.875620	53.942882	147.770095
1.400992	52.361492	148.616439
-0.525372	50.428688	150.139846
-0.875620	46.914493	151.832504
-0.875620	46.914493	151.832504
0.000000	47.793041	153.017379
0.525372	46.563072	153.525177
0.700496	45.684524	150.986175
0.175124	44.805976	154.540786
0.000000	44.981685	153.694442
0.000000	44.981685	153.694442
-1.225868	43.400299	153.525177
-0.700496	43.224590	152.340316
-0.875620	40.940361	152.171051
-0.350248	41.116073	152.001785
-0.350248	40.764652	152.001785
-0.350248	40.764652	152.001785
0.525372	40.588943	151.493972
-0.175124	38.831844	151.493972
0.700496	37.953296	150.986175
-0.700496	37.601879	149.970581
-0.700496	37.601879	149.970581
-0.875620	37.777587	149.462768
2.451736	35.141941	147.939376
